Latitude,Location,Longitude,ZIP
41.7837259,"(41.7837259, -87.62422699999999)", -87.62422699999999,60637
41.7401361,"(41.7401361, -87.6156496)", -87.6156496,60619
41.7964564,"(41.7964564, -87.6032658)", -87.6032658,60615
41.6774712,"(41.6774712, -87.65955819999999)", -87.65955819999999,60643
41.74161429999999,"(41.74161429999999, -87.5655081)", -87.5655081,60617
41.8622781,"(41.8622781, -87.62571410000001)", -87.62571410000001,60605
41.86436250000001,"(41.86436250000001, -87.7010703)", -87.7010703,60623
41.8109217,"(41.8109217, -87.7044239)", -87.7044239,60632
41.8996893,"(41.8996893, -87.6814153)", -87.6814153,60622
41.8737893,"(41.8737893, -87.76496130000001)", -87.76496130000001,60644
41.865081,"(41.865081, -87.7247639)", -87.7247639,60623
41.7513598,"(41.7513598, -87.6416157)", -87.6416157,60620
41.896629,"(41.896629, -87.6738079)", -87.6738079,60622
41.8985952,"(41.8985952, -87.6267053)", -87.6267053,60611
41.7458533,"(41.7458533, -87.66016599999999)", -87.66016599999999,60620
41.9554175,"(41.9554175, -87.6839971)", -87.6839971,60618
41.6812613,"(41.6812613, -87.65545940000001)", -87.65545940000001,60643
41.8561772,"(41.8561772, -87.66726390000001)", -87.66726390000001,60608
41.784509,"(41.784509, -87.6573787)", -87.6573787,60636
41.8454986,"(41.8454986, -87.7320658)", -87.7320658,60623
41.7065428,"(41.7065428, -87.6025983)", -87.6025983,60628
41.7958793,"(41.7958793, -87.5854264)", -87.5854264,60615
41.802523,"(41.802523, -87.67007269999999)", -87.67007269999999,60609
41.9026045,"(41.9026045, -87.634106)", -87.634106,60610
41.7283392,"(41.7283392, -87.6746297)", -87.6746297,60643
41.86191729999999,"(41.86191729999999, -87.6291188)", -87.6291188,60605
41.88343,"(41.88343, -87.75254799999999)", -87.75254799999999,60644
41.69349829999999,"(41.69349829999999, -87.671672)", -87.671672,60643
41.9579923,"(41.9579923, -87.6718558)", -87.6718558,60613
41.9281734,"(41.9281734, -87.7578479)", -87.7578479,60639
41.876848,"(41.876848, -87.6832325)", -87.6832325,60612
41.8600884,"(41.8600884, -87.72772909999999)", -87.72772909999999,60623
41.87909250000001,"(41.87909250000001, -87.67842019999999)", -87.67842019999999,60612
41.92221019999999,"(41.92221019999999, -87.667361)", -87.667361,60614
41.6966693,"(41.6966693, -87.677689)", -87.677689,60643
41.851826,"(41.851826, -87.67294079999999)", -87.67294079999999,60608
41.852819,"(41.852819, -87.7128551)", -87.7128551,60623
41.7403293,"(41.7403293, -87.551096)", -87.551096,60617
41.7420731,"(41.7420731, -87.6535167)", -87.6535167,60620
41.7002756,"(41.7002756, -87.6116202)", -87.6116202,60628
41.8022402,"(41.8022402, -87.721707)", -87.721707,60632
41.6857487,"(41.6857487, -87.622046)", -87.622046,60628
41.80240149999999,"(41.80240149999999, -87.6724481)", -87.6724481,60609
41.9235103,"(41.9235103, -87.7053037)", -87.7053037,60647
41.8222433,"(41.8222433, -87.7003271)", -87.7003271,60632
41.9019434,"(41.9019434, -87.7621073)", -87.7621073,60651
41.8132366,"(41.8132366, -87.6668854)", -87.6668854,60609
41.771165,"(41.771165, -87.666045)", -87.666045,60636
41.7473168,"(41.7473168, -87.6730596)", -87.6730596,60620
41.7455946,"(41.7455946, -87.71863139999999)", -87.71863139999999,60652
41.8714475,"(41.8714475, -87.634244)", -87.634244,60607
41.8604169,"(41.8604169, -87.6279242)", -87.6279242,60605
41.9057847,"(41.9057847, -87.6855288)", -87.6855288,60622
41.8310164,"(41.8310164, -87.62572139999999)", -87.62572139999999,60616
41.8781592,"(41.8781592, -87.7656299)", -87.7656299,60644
41.9070952,"(41.9070952, -87.67072429999999)", -87.67072429999999,60622
41.8704072,"(41.8704072, -87.6295464)", -87.6295464,60605
41.7496558,"(41.7496558, -87.5963147)", -87.5963147,60619
42.0095099,"(42.0095099, -87.70490769999999)", -87.70490769999999,60645
41.9114042,"(41.9114042, -87.7495842)", -87.7495842,60639
41.9909155,"(41.9909155, -87.75344899999999)", -87.75344899999999,60646
41.8787797,"(41.8787797, -87.7248061)", -87.7248061,60624
41.997559,"(41.997559, -87.663337)", -87.663337,60660
41.762424,"(41.762424, -87.624028)", -87.624028,60619
41.8841724,"(41.8841724, -87.6849027)", -87.6849027,60612
41.9425567,"(41.9425567, -87.81359049999999)", -87.81359049999999,60634
41.7959436,"(41.7959436, -87.6423281)", -87.6423281,60609
41.955363,"(41.955363, -87.7522539)", -87.7522539,60641
41.97317200000001,"(41.97317200000001, -87.8416002)", -87.8416002,60656
41.9567418,"(41.9567418, -87.64699139999999)", -87.64699139999999,60613
41.743127,"(41.743127, -87.611012)", -87.611012,60619
41.7320212,"(41.7320212, -87.6020322)", -87.6020322,60619
41.7578079,"(41.7578079, -87.59908949999999)", -87.59908949999999,60619
41.8826702,"(41.8826702, -87.69291419999999)", -87.69291419999999,60612
41.8710725,"(41.8710725, -87.69486839999999)", -87.69486839999999,60612
41.8281504,"(41.8281504, -87.6478954)", -87.6478954,60609
41.7533701,"(41.7533701, -87.70813199999999)", -87.70813199999999,60652
41.8306422,"(41.8306422, -87.6122838)", -87.6122838,60616
41.8308964,"(41.8308964, -87.61344509999999)", -87.61344509999999,60653
41.7803131,"(41.7803131, -87.78784519999999)", -87.78784519999999,60638
41.7249376,"(41.7249376, -87.5620095)", -87.5620095,60617
41.86323470000001,"(41.86323470000001, -87.7020481)", -87.7020481,60623
41.8359339,"(41.8359339, -87.6186606)", -87.6186606,60616
41.8903861,"(41.8903861, -87.7671483)", -87.7671483,60644
41.84373799999999,"(41.84373799999999, -87.617609)", -87.617609,60616
41.7675481,"(41.7675481, -87.6736083)", -87.6736083,60636
41.9157206,"(41.9157206, -87.6744861)", -87.6744861,60622
42.0172513,"(42.0172513, -87.6703359)", -87.6703359,60626
41.6540012,"(41.6540012, -87.61420729999999)", -87.61420729999999,60827
41.7796859,"(41.7796859, -87.616729)", -87.616729,60637
41.774602,"(41.774602, -87.60127299999999)", -87.60127299999999,60637
41.8383559,"(41.8383559, -87.62188739999999)", -87.62188739999999,60616
41.84057139999999,"(41.84057139999999, -87.61797609999999)", -87.61797609999999,60616
41.965953,"(41.965953, -87.782342)", -87.782342,60630
41.6964204,"(41.6964204, -87.6397648)", -87.6397648,60628
41.7391468,"(41.7391468, -87.7300731)", -87.7300731,60652
41.73904700000001,"(41.73904700000001, -87.7298805)", -87.7298805,60652
41.8989138,"(41.8989138, -87.63948719999999)", -87.63948719999999,60610
41.8046858,"(41.8046858, -87.6251595)", -87.6251595,60609
41.855021,"(41.855021, -87.6539074)", -87.6539074,60608
41.85858289999999,"(41.85858289999999, -87.7157865)", -87.7157865,60623
41.8013958,"(41.8013958, -87.61238639999999)", -87.61238639999999,60615
41.7264906,"(41.7264906, -87.5828207)", -87.5828207,60617
41.7824613,"(41.7824613, -87.667909)", -87.667909,60636
41.774628,"(41.774628, -87.70833510000001)", -87.70833510000001,60629
42.0046525,"(42.0046525, -87.8108201)", -87.8108201,60631
41.7462811,"(41.7462811, -87.5650344)", -87.5650344,60617
41.8966966,"(41.8966966, -87.66140709999999)", -87.66140709999999,60642
41.9994428,"(41.9994428, -87.76183530000002)", -87.76183530000002,60646
41.9942041,"(41.9942041, -87.81378470000001)", -87.81378470000001,60631
42.0040475,"(42.0040475, -87.8175957)", -87.8175957,60631
41.784231,"(41.784231, -87.6430642)", -87.6430642,60621
41.659438,"(41.659438, -87.64166999999999)", -87.64166999999999,60628
41.8000925,"(41.8000925, -87.625787)", -87.625787,60609
41.8053759,"(41.8053759, -87.72553649999999)", -87.72553649999999,60632
41.8849719,"(41.8849719, -87.7650286)", -87.7650286,60644
41.8275296,"(41.8275296, -87.61162639999999)", -87.61162639999999,60653
41.8004125,"(41.8004125, -87.59666800000001)", -87.59666800000001,60615
41.9444386,"(41.9444386, -87.706524)", -87.706524,60618
41.792251,"(41.792251, -87.6442469)", -87.6442469,60621
41.7421561,"(41.7421561, -87.6725764)", -87.6725764,60620
41.9948698,"(41.9948698, -87.6770939)", -87.6770939,60660
41.8809312,"(41.8809312, -87.7640378)", -87.7640378,60644
41.7820213,"(41.7820213, -87.6342184)", -87.6342184,60621
41.8457328,"(41.8457328, -87.7302289)", -87.7302289,60623
41.9161135,"(41.9161135, -87.6831924)", -87.6831924,60622
41.87607939999999,"(41.87607939999999, -87.71646849999999)", -87.71646849999999,60624
41.9069483,"(41.9069483, -87.6941154)", -87.6941154,60622
41.782774,"(41.782774, -87.6430759)", -87.6430759,60621
41.689107,"(41.689107, -87.669517)", -87.669517,60643
41.8914182,"(41.8914182, -87.6688319)", -87.6688319,60622
41.7549485,"(41.7549485, -87.5900638)", -87.5900638,60619
41.7157214,"(41.7157214, -87.6375936)", -87.6375936,60628
41.9132237,"(41.9132237, -87.6332098)", -87.6332098,60614
41.7281366,"(41.7281366, -87.64854489999999)", -87.64854489999999,60620
41.83173910000001,"(41.83173910000001, -87.68109489999999)", -87.68109489999999,60608
41.8290346,"(41.8290346, -87.66755839999999)", -87.66755839999999,60609
41.93986779999999,"(41.93986779999999, -87.6456551)", -87.6456551,60657
41.7156457,"(41.7156457, -87.63896930000001)", -87.63896930000001,60628
41.7172417,"(41.7172417, -87.5352767)", -87.5352767,60617
41.7490917,"(41.7490917, -87.6637731)", -87.6637731,60620
41.7806058,"(41.7806058, -87.69160629999999)", -87.69160629999999,60629
41.9355906,"(41.9355906, -87.7506105)", -87.7506105,60641
41.8798883,"(41.8798883, -87.7082623)", -87.7082623,60624
41.9802178,"(41.9802178, -87.76656679999999)", -87.76656679999999,60630
41.8493374,"(41.8493374, -87.7083014)", -87.7083014,60623
41.7535399,"(41.7535399, -87.5813204)", -87.5813204,60649
41.939563,"(41.939563, -87.67915939999999)", -87.67915939999999,60618
41.6896803,"(41.6896803, -87.63835449999999)", -87.63835449999999,60628
41.7673044,"(41.7673044, -87.5902468)", -87.5902468,60637
41.7042165,"(41.7042165, -87.6383391)", -87.6383391,60628
41.7110227,"(41.7110227, -87.6402505)", -87.6402505,60628
41.7215108,"(41.7215108, -87.63395969999999)", -87.63395969999999,60628
42.00962810000001,"(42.00962810000001, -87.6694199)", -87.6694199,60626
41.9739865,"(41.9739865, -87.7223829)", -87.7223829,60625
41.953537,"(41.953537, -87.675045)", -87.675045,60613
41.8494453,"(41.8494453, -87.6869415)", -87.6869415,60608
41.7828402,"(41.7828402, -87.60273699999999)", -87.60273699999999,60637
41.9148126,"(41.9148126, -87.69190929999999)", -87.69190929999999,60647
41.7750194,"(41.7750194, -87.59606149999999)", -87.59606149999999,60637
41.9397716,"(41.9397716, -87.7527327)", -87.7527327,60641
41.977859,"(41.977859, -87.7540999)", -87.7540999,60630
41.7299219,"(41.7299219, -87.65497289999999)", -87.65497289999999,60620
41.864722,"(41.864722, -87.6588229)", -87.6588229,60608
41.7413927,"(41.7413927, -87.6583636)", -87.6583636,60620
41.7386327,"(41.7386327, -87.6685596)", -87.6685596,60620
41.8964647,"(41.8964647, -87.62761069999999)", -87.62761069999999,60654
41.92319519999999,"(41.92319519999999, -87.6384928)", -87.6384928,60614
41.7692969,"(41.7692969, -87.6337463)", -87.6337463,60621
41.861171,"(41.861171, -87.7335878)", -87.7335878,60623
41.9060674,"(41.9060674, -87.6359593)", -87.6359593,60610
41.8668215,"(41.8668215, -87.7262167)", -87.7262167,60624
41.907126,"(41.907126, -87.6461697)", -87.6461697,60610
41.8180574,"(41.8180574, -87.61232790000001)", -87.61232790000001,60653
41.8122536,"(41.8122536, -87.63460839999999)", -87.63460839999999,60609
41.7971263,"(41.7971263, -87.6687067)", -87.6687067,60609
41.9177477,"(41.9177477, -87.7171339)", -87.7171339,60647
41.7938644,"(41.7938644, -87.68454709999999)", -87.68454709999999,60632
41.7910307,"(41.7910307, -87.6897308)", -87.6897308,60629
42.020606,"(42.020606, -87.6707064)", -87.6707064,60626
42.0206137,"(42.0206137, -87.6713468)", -87.6713468,60626
41.9124286,"(41.9124286, -87.76898550000001)", -87.76898550000001,60639
41.871056,"(41.871056, -87.65372740000001)", -87.65372740000001,60607
41.7068834,"(41.7068834, -87.5349293)", -87.5349293,60617
41.6813598,"(41.6813598, -87.6482073)", -87.6482073,60643
41.8814165,"(41.8814165, -87.715873)", -87.715873,60624
41.8118355,"(41.8118355, -87.6321122)", -87.6321122,60609
41.8716496,"(41.8716496, -87.6652757)", -87.6652757,60607
41.7065861,"(41.7065861, -87.6471333)", -87.6471333,60643
41.9760619,"(41.9760619, -87.7958862)", -87.7958862,60656
41.83787969999999,"(41.83787969999999, -87.7187629)", -87.7187629,60623
41.7082497,"(41.7082497, -87.6031819)", -87.6031819,60628
41.971689,"(41.971689, -87.69017730000002)", -87.69017730000002,60625
41.9587256,"(41.9587256, -87.65024849999999)", -87.65024849999999,60613
41.7505657,"(41.7505657, -87.71335619999999)", -87.71335619999999,60652
41.687708,"(41.687708, -87.5359574)", -87.5359574,60617
41.952355,"(41.952355, -87.6505937)", -87.6505937,60613
41.7252002,"(41.7252002, -87.6231245)", -87.6231245,60619
41.8608428,"(41.8608428, -87.7116411)", -87.7116411,60623
41.9791707,"(41.9791707, -87.7730539)", -87.7730539,60630
41.8653843,"(41.8653843, -87.67574019999999)", -87.67574019999999,60608
41.87621120000001,"(41.87621120000001, -87.70873689999999)", -87.70873689999999,60624
41.8074018,"(41.8074018, -87.7401728)", -87.7401728,60632
41.7966195,"(41.7966195, -87.76458799999999)", -87.76458799999999,60638
41.922683,"(41.922683, -87.6932528)", -87.6932528,60647
42.0109824,"(42.0109824, -87.66586699999999)", -87.66586699999999,60626
41.8775566,"(41.8775566, -87.7319598)", -87.7319598,60624
41.65912609999999,"(41.65912609999999, -87.60969659999999)", -87.60969659999999,60628
41.6705466,"(41.6705466, -87.62318929999999)", -87.62318929999999,60628
41.9762899,"(41.9762899, -87.7366662)", -87.7366662,60630
41.7816454,"(41.7816454, -87.6756705)", -87.6756705,60636
41.966724,"(41.966724, -87.66300100000001)", -87.66300100000001,60640
41.9480946,"(41.9480946, -87.6973069)", -87.6973069,60618
41.9052359,"(41.9052359, -87.6271677)", -87.6271677,60610
41.9757851,"(41.9757851, -87.6582002)", -87.6582002,60640
41.9303398,"(41.9303398, -87.7560436)", -87.7560436,60639
41.8407426,"(41.8407426, -87.72709610000001)", -87.72709610000001,60623
41.8134222,"(41.8134222, -87.6432306)", -87.6432306,60609
41.8495905,"(41.8495905, -87.625416)", -87.625416,60616
41.901576,"(41.901576, -87.7148699)", -87.7148699,60651
41.7556929,"(41.7556929, -87.6012188)", -87.6012188,60619
41.978035,"(41.978035, -87.83906089999999)", -87.83906089999999,60656
41.8791604,"(41.8791604, -87.6882174)", -87.6882174,60612
41.9370397,"(41.9370397, -87.7051199)", -87.7051199,60618
41.7074349,"(41.7074349, -87.66044509999999)", -87.66044509999999,60643
41.9490944,"(41.9490944, -87.75741289999999)", -87.75741289999999,60641
41.9531958,"(41.9531958, -87.6507632)", -87.6507632,60613
41.9991496,"(41.9991496, -87.7660485)", -87.7660485,60646
41.9906437,"(41.9906437, -87.6962041)", -87.6962041,60659
41.7195222,"(41.7195222, -87.65239419999999)", -87.65239419999999,60643
41.9116005,"(41.9116005, -87.73370179999999)", -87.73370179999999,60639
41.8296803,"(41.8296803, -87.6712481)", -87.6712481,60609
41.8278556,"(41.8278556, -87.6776525)", -87.6776525,60609
41.8703954,"(41.8703954, -87.71853519999999)", -87.71853519999999,60624
41.7387531,"(41.7387531, -87.6453401)", -87.6453401,60620
41.7756473,"(41.7756473, -87.7584057)", -87.7584057,60638
41.662351,"(41.662351, -87.55353749999999)", -87.55353749999999,60633
41.9687002,"(41.9687002, -87.6966492)", -87.6966492,60625
41.7636438,"(41.7636438, -87.6489991)", -87.6489991,60621
41.8132768,"(41.8132768, -87.69924379999999)", -87.69924379999999,60632
41.9251779,"(41.9251779, -87.6952498)", -87.6952498,60647
41.84976150000001,"(41.84976150000001, -87.6339015)", -87.6339015,60616
41.7804544,"(41.7804544, -87.7769521)", -87.7769521,60638
41.8049928,"(41.8049928, -87.6071644)", -87.6071644,60615
41.6863684,"(41.6863684, -87.63340769999999)", -87.63340769999999,60628
41.7628279,"(41.7628279, -87.63769239999999)", -87.63769239999999,60621
41.9454775,"(41.9454775, -87.6706494)", -87.6706494,60657
41.9370863,"(41.9370863, -87.6805212)", -87.6805212,60618
41.8072923,"(41.8072923, -87.6609932)", -87.6609932,60609
41.8525332,"(41.8525332, -87.6958882)", -87.6958882,60623
41.75377640000001,"(41.75377640000001, -87.7089941)", -87.7089941,60652
41.7919803,"(41.7919803, -87.72493779999999)", -87.72493779999999,60629
41.9970869,"(41.9970869, -87.70534610000001)", -87.70534610000001,60659
41.7920273,"(41.7920273, -87.6207767)", -87.6207767,60637
41.92332510000001,"(41.92332510000001, -87.7621296)", -87.7621296,60639
41.9026929,"(41.9026929, -87.72489)", -87.72489,60651
41.8050726,"(41.8050726, -87.61805389999999)", -87.61805389999999,60615
41.7181944,"(41.7181944, -87.62127720000001)", -87.62127720000001,60619
41.7749901,"(41.7749901, -87.6695661)", -87.6695661,60636
41.772516,"(41.772516, -87.64029699999999)", -87.64029699999999,60621
41.7819343,"(41.7819343, -87.604879)", -87.604879,60637
41.8569085,"(41.8569085, -87.671916)", -87.671916,60608
41.8140265,"(41.8140265, -87.5953297)", -87.5953297,60653
41.793697,"(41.793697, -87.5867468)", -87.5867468,60637
41.7576032,"(41.7576032, -87.6323572)", -87.6323572,60620
41.9637367,"(41.9637367, -87.72362799999999)", -87.72362799999999,60625
41.9661979,"(41.9661979, -87.7218245)", -87.7218245,60625
41.9422972,"(41.9422972, -87.65751519999999)", -87.65751519999999,60657
41.8994959,"(41.8994959, -87.7562501)", -87.7562501,60651
41.7390058,"(41.7390058, -87.697062)", -87.697062,60652
41.9947363,"(41.9947363, -87.66849959999999)", -87.66849959999999,60660
41.892661,"(41.892661, -87.7741006)", -87.7741006,60644
41.8392179,"(41.8392179, -87.64083889999999)", -87.64083889999999,60616
41.80856259999999,"(41.80856259999999, -87.7461579)", -87.7461579,60638
41.8076877,"(41.8076877, -87.6734511)", -87.6734511,60609
41.8069588,"(41.8069588, -87.67365300000002)", -87.67365300000002,60609
41.8783168,"(41.8783168, -87.736047)", -87.736047,60624
41.7907609,"(41.7907609, -87.67241890000001)", -87.67241890000001,60636
41.8159706,"(41.8159706, -87.6338782)", -87.6338782,60609
41.9586697,"(41.9586697, -87.71592419999999)", -87.71592419999999,60618
41.8692274,"(41.8692274, -87.710009)", -87.710009,60624
41.8636018,"(41.8636018, -87.72180999999999)", -87.72180999999999,60623
41.8796875,"(41.8796875, -87.6806019)", -87.6806019,60612
41.8796139,"(41.8796139, -87.64317299999999)", -87.64317299999999,60661
41.7872259,"(41.7872259, -87.668464)", -87.668464,60636
41.9220571,"(41.9220571, -87.7395626)", -87.7395626,60639
41.7938358,"(41.7938358, -87.7119563)", -87.7119563,60632
41.7441524,"(41.7441524, -87.5530386)", -87.5530386,60617
41.86150070000001,"(41.86150070000001, -87.7183603)", -87.7183603,60623
41.8620834,"(41.8620834, -87.72017699999999)", -87.72017699999999,60623
41.9439797,"(41.9439797, -87.8277079)", -87.8277079,60634
41.970866,"(41.970866, -87.7103849)", -87.7103849,60625
41.970152,"(41.970152, -87.658052)", -87.658052,60640
41.6809259,"(41.6809259, -87.64743779999999)", -87.64743779999999,60643
41.7655732,"(41.7655732, -87.64138129999999)", -87.64138129999999,60621
41.7542233,"(41.7542233, -87.60162810000001)", -87.60162810000001,60619
41.983825,"(41.983825, -87.77861899999999)", -87.77861899999999,60646
41.763423,"(41.763423, -87.59940759999999)", -87.59940759999999,60619
41.7624023,"(41.7624023, -87.585577)", -87.585577,60649
41.838398,"(41.838398, -87.654055)", -87.654055,60608
41.8204261,"(41.8204261, -87.602851)", -87.602851,60653
41.9884845,"(41.9884845, -87.7122215)", -87.7122215,60659
41.7588071,"(41.7588071, -87.5559803)", -87.5559803,60649
41.7936529,"(41.7936529, -87.64959619999999)", -87.64959619999999,60621
41.9216453,"(41.9216453, -87.6850872)", -87.6850872,60647
41.8214902,"(41.8214902, -87.60770939999999)", -87.60770939999999,60653
41.8696937,"(41.8696937, -87.7117741)", -87.7117741,60624
41.81493409999999,"(41.81493409999999, -87.6977459)", -87.6977459,60632
41.684637,"(41.684637, -87.655811)", -87.655811,60643
41.9029929,"(41.9029929, -87.6642454)", -87.6642454,60642
41.8694558,"(41.8694558, -87.67397659999999)", -87.67397659999999,60612
41.852127,"(41.852127, -87.7104729)", -87.7104729,60623
41.810148,"(41.810148, -87.60987500000002)", -87.60987500000002,60653
41.7933941,"(41.7933941, -87.64087909999999)", -87.64087909999999,60621
41.883751,"(41.883751, -87.6679178)", -87.6679178,60612
41.7768811,"(41.7768811, -87.69120120000001)", -87.69120120000001,60629
41.8756579,"(41.8756579, -87.7033878)", -87.7033878,60612
41.861877,"(41.861877, -87.720512)", -87.720512,60623
41.96055399999999,"(41.96055399999999, -87.6977103)", -87.6977103,60618
41.8040531,"(41.8040531, -87.6064438)", -87.6064438,60615
41.89354669999999,"(41.89354669999999, -87.7599539)", -87.7599539,60644
41.8584975,"(41.8584975, -87.7084493)", -87.7084493,60623
41.7331395,"(41.7331395, -87.5677262)", -87.5677262,60617
41.8316338,"(41.8316338, -87.6788017)", -87.6788017,60608
41.888903,"(41.888903, -87.75003099999999)", -87.75003099999999,60644
41.7805453,"(41.7805453, -87.71790159999999)", -87.71790159999999,60629
41.782198,"(41.782198, -87.595134)", -87.595134,60637
41.71417599999999,"(41.71417599999999, -87.66787699999999)", -87.66787699999999,60643
41.8605835,"(41.8605835, -87.7325458)", -87.7325458,60623
41.7052674,"(41.7052674, -87.62896119999999)", -87.62896119999999,60628
41.8380774,"(41.8380774, -87.6427156)", -87.6427156,60616
41.9066384,"(41.9066384, -87.70143089999999)", -87.70143089999999,60622
41.9152275,"(41.9152275, -87.7012704)", -87.7012704,60647
41.786164,"(41.786164, -87.61948799999999)", -87.61948799999999,60637
41.7120344,"(41.7120344, -87.66889979999999)", -87.66889979999999,60643
41.7664033,"(41.7664033, -87.7191981)", -87.7191981,60629
41.7821436,"(41.7821436, -87.5872366)", -87.5872366,60637
41.98922150000001,"(41.98922150000001, -87.7049399)", -87.7049399,60659
41.9380041,"(41.9380041, -87.7875509)", -87.7875509,60634
41.9083708,"(41.9083708, -87.6359598)", -87.6359598,60610
41.735851,"(41.735851, -87.5527832)", -87.5527832,60617
41.9863153,"(41.9863153, -87.8089803)", -87.8089803,60631
41.9507422,"(41.9507422, -87.7107276)", -87.7107276,60618
41.9534394,"(41.9534394, -87.7248517)", -87.7248517,60618
42.0086904,"(42.0086904, -87.6923717)", -87.6923717,60645
41.9929198,"(41.9929198, -87.7784161)", -87.7784161,60646
41.8799204,"(41.8799204, -87.6248116)", -87.6248116,60602
41.9828932,"(41.9828932, -87.84330740000001)", -87.84330740000001,60631
41.8717354,"(41.8717354, -87.6832998)", -87.6832998,60612
41.9504273,"(41.9504273, -87.73052659999999)", -87.73052659999999,60641
41.7419418,"(41.7419418, -87.63940989999999)", -87.63940989999999,60620
41.8159852,"(41.8159852, -87.6213846)", -87.6213846,60653
41.87476849999999,"(41.87476849999999, -87.66111649999999)", -87.66111649999999,60607
41.7338455,"(41.7338455, -87.6469571)", -87.6469571,60620
41.9664309,"(41.9664309, -87.6980445)", -87.6980445,60625
41.8438708,"(41.8438708, -87.661141)", -87.661141,60608
41.9390936,"(41.9390936, -87.67531249999999)", -87.67531249999999,60657
41.8611098,"(41.8611098, -87.70341719999999)", -87.70341719999999,60623
41.9844136,"(41.9844136, -87.70096590000001)", -87.70096590000001,60659
41.8570285,"(41.8570285, -87.6451072)", -87.6451072,60616
41.886112,"(41.886112, -87.70418699999999)", -87.70418699999999,60612
41.858778,"(41.858778, -87.64218799999999)", -87.64218799999999,60616
41.9687027,"(41.9687027, -87.76276279999999)", -87.76276279999999,60630
41.922993,"(41.922993, -87.7212713)", -87.7212713,60647
41.9005972,"(41.9005972, -87.6411033)", -87.6411033,60610
41.9656189,"(41.9656189, -87.721081)", -87.721081,60625
41.8740779,"(41.8740779, -87.70217)", -87.70217,60612
42.00367749999999,"(42.00367749999999, -87.708897)", -87.708897,60645
41.9912637,"(41.9912637, -87.7099708)", -87.7099708,60659
41.7678338,"(41.7678338, -87.6675642)", -87.6675642,60636
41.861866,"(41.861866, -87.7034175)", -87.7034175,60623
41.8663563,"(41.8663563, -87.6284735)", -87.6284735,60605
41.8743132,"(41.8743132, -87.6279679)", -87.6279679,60605
41.9289875,"(41.9289875, -87.6546221)", -87.6546221,60614
41.7494853,"(41.7494853, -87.66908699999999)", -87.66908699999999,60620
42.0170855,"(42.0170855, -87.67803099999999)", -87.67803099999999,60626
41.9092512,"(41.9092512, -87.68409079999999)", -87.68409079999999,60622
41.864954,"(41.864954, -87.654696)", -87.654696,60608
41.853725,"(41.853725, -87.6636381)", -87.6636381,60608
41.70594639999999,"(41.70594639999999, -87.65424)", -87.65424,60643
41.7780209,"(41.7780209, -87.63434889999999)", -87.63434889999999,60621
41.8586458,"(41.8586458, -87.6525551)", -87.6525551,60608
41.94863,"(41.94863, -87.66647069999999)", -87.66647069999999,60613
41.6937764,"(41.6937764, -87.67716240000001)", -87.67716240000001,60643
41.803162,"(41.803162, -87.590881)", -87.590881,60615
41.8504537,"(41.8504537, -87.70459220000001)", -87.70459220000001,60623
41.9062317,"(41.9062317, -87.73042769999999)", -87.73042769999999,60651
41.8648574,"(41.8648574, -87.73003469999999)", -87.73003469999999,60623
41.697413,"(41.697413, -87.6969168)", -87.6969168,60655
41.8713107,"(41.8713107, -87.7006143)", -87.7006143,60612
41.7252339,"(41.7252339, -87.6768077)", -87.6768077,60643
41.8955426,"(41.8955426, -87.7065492)", -87.7065492,60651
41.9510956,"(41.9510956, -87.6568135)", -87.6568135,60613
41.8190606,"(41.8190606, -87.6938068)", -87.6938068,60632
41.8186133,"(41.8186133, -87.6951172)", -87.6951172,60632
41.928971,"(41.928971, -87.7381063)", -87.7381063,60639
41.92722490000001,"(41.92722490000001, -87.7360376)", -87.7360376,60639
41.939312,"(41.939312, -87.65530299999999)", -87.65530299999999,60657
41.6871472,"(41.6871472, -87.68173019999999)", -87.68173019999999,60643
41.7902256,"(41.7902256, -87.78031639999999)", -87.78031639999999,60638
41.8142925,"(41.8142925, -87.5972855)", -87.5972855,60653
41.6799322,"(41.6799322, -87.6161269)", -87.6161269,60628
41.93488809999999,"(41.93488809999999, -87.73366329999999)", -87.73366329999999,60641
41.8035048,"(41.8035048, -87.5900132)", -87.5900132,60615
41.8047591,"(41.8047591, -87.5943398)", -87.5943398,60615
41.776679,"(41.776679, -87.6413967)", -87.6413967,60621
41.890019,"(41.890019, -87.76607399999999)", -87.76607399999999,60644
41.9114723,"(41.9114723, -87.7275949)", -87.7275949,60639
41.9446117,"(41.9446117, -87.7394581)", -87.7394581,60641
42.0041902,"(42.0041902, -87.6684729)", -87.6684729,60626
41.8717523,"(41.8717523, -87.68962230000001)", -87.68962230000001,60612
41.7541202,"(41.7541202, -87.6543617)", -87.6543617,60620
41.8138729,"(41.8138729, -87.60296009999999)", -87.60296009999999,60653
41.8878055,"(41.8878055, -87.7553167)", -87.7553167,60644
41.7902142,"(41.7902142, -87.77902429999999)", -87.77902429999999,60638
41.7237047,"(41.7237047, -87.6390588)", -87.6390588,60620
41.8979858,"(41.8979858, -87.7469217)", -87.7469217,60651
41.97362469999999,"(41.97362469999999, -87.7110707)", -87.7110707,60625
41.7048032,"(41.7048032, -87.6240471)", -87.6240471,60628
41.9570303,"(41.9570303, -87.7418483)", -87.7418483,60641
41.9939266,"(41.9939266, -87.6885398)", -87.6885398,60659
